4.00000E-03	1.144E+03	1.120E+03
5.00000E-03	6.661E+02	6.512E+02
6.00000E-03	4.253E+02	4.143E+02
8.00000E-03	2.072E+02	1.999E+02
1.00000E-02	1.181E+02	1.126E+02
1.19187E-02	7.582E+01	7.129E+01
1.19188E-02	1.870E+02	1.521E+02
1.27940E-02	1.546E+02	1.272E+02
1.37336E-02	1.283E+02	1.066E+02
1.37337E-02	1.764E+02	1.379E+02
1.40398E-02	1.766E+02	1.317E+02
1.43528E-02	1.588E+02	1.252E+02
1.43529E-02	1.830E+02	1.432E+02
1.50000E-02	1.637E+02	1.294E+02
2.00000E-02	7.883E+01	6.522E+01
3.00000E-02	2.752E+01	2.349E+01
4.00000E-02	1.298E+01	1.109E+01
5.00000E-02	7.256E+00	6.124E+00
6.00000E-02	4.528E+00	3.751E+00
8.00000E-02	2.185E+00	1.720E+00
8.07249E-02	2.137E+00	1.678E+00
8.07250E-02	8.904E+00	2.512E+00
1.00000E-01	5.158E+00	2.074E+00
1.50000E-01	1.860E+00	1.026E+00
2.00000E-01	9.214E-01	5.563E-01
3.00000E-01	3.744E-01	2.289E-01
4.00000E-01	2.180E-01	1.274E-01
5.00000E-01	1.530E-01	8.523E-02
6.00000E-01	1.194E-01	6.409E-02
8.00000E-01	8.603E-02	4.427E-02
