1.00000E-03	1.894E+03	1.892E+03
1.50000E-03	5.999E+02	5.988E+02
2.00000E-03	2.593E+02	2.584E+02
3.00000E-03	7.743E+01	7.678E+01
4.00000E-03	3.242E+01	3.189E+01
5.00000E-03	1.643E+01	1.598E+01
6.00000E-03	9.432E+00	9.032E+00
8.00000E-03	3.975E+00	3.635E+00
1.00000E-02	2.088E+00	1.781E+00
1.50000E-02	7.452E-01	4.834E-01
2.00000E-02	4.315E-01	1.936E-01
3.00000E-02	2.706E-01	5.932E-02
4.00000E-02	2.275E-01	3.196E-02
5.00000E-02	2.084E-01	2.442E-02
6.00000E-02	1.970E-01	2.236E-02
8.00000E-02	1.823E-01	2.265E-02
1.00000E-01	1.719E-01	2.423E-02
1.50000E-01	1.534E-01	2.789E-02
2.00000E-01	1.402E-01	3.029E-02
3.00000E-01	1.217E-01	3.276E-02
4.00000E-01	1.089E-01	3.368E-02
5.00000E-01	9.947E-02	3.390E-02
6.00000E-01	9.198E-02	3.375E-02
8.00000E-01	8.078E-02	3.295E-02
