4.00000E-03	8.127E+01	7.992E+01
5.00000E-03	4.206E+01	4.116E+01
6.00000E-03	2.446E+01	2.377E+01
8.00000E-03	1.037E+01	9.888E+00
1.00000E-02	5.356E+00	4.964E+00
1.50000E-02	1.693E+00	1.396E+00
2.00000E-02	8.205E-01	5.638E-01
3.00000E-02	3.783E-01	1.610E-01
4.00000E-02	2.685E-01	7.192E-02
5.00000E-02	2.262E-01	4.349E-02
6.00000E-02	2.048E-01	3.258E-02
8.00000E-02	1.823E-01	2.615E-02
1.00000E-01	1.693E-01	2.544E-02
1.50000E-01	1.492E-01	2.745E-02
2.00000E-01	1.358E-01	2.942E-02
3.00000E-01	1.176E-01	3.164E-02
4.00000E-01	1.052E-01	3.249E-02
5.00000E-01	9.598E-02	3.269E-02
6.00000E-01	8.874E-02	3.254E-02
