4.00000E-03	3.473E+02	3.432E+02
5.00000E-03	1.899E+02	1.866E+02
6.00000E-03	1.156E+02	1.128E+02
8.00000E-03	5.255E+01	5.054E+01
8.97890E-03	3.829E+01	3.652E+01
8.97891E-03	2.784E+02	1.824E+02
1.00000E-02	2.159E+02	1.484E+02
1.50000E-02	7.405E+01	5.788E+01
2.00000E-02	3.379E+01	2.788E+01
3.00000E-02	1.092E+01	9.349E+00
4.00000E-02	4.862E+00	4.163E+00
5.00000E-02	2.613E+00	2.192E+00
6.00000E-02	1.593E+00	1.290E+00
8.00000E-02	7.630E-01	5.581E-01
1.00000E-01	4.584E-01	2.949E-01
1.50000E-01	2.217E-01	1.027E-01
2.00000E-01	1.559E-01	5.781E-02
3.00000E-01	1.119E-01	3.617E-02
4.00000E-01	9.413E-02	3.121E-02
5.00000E-01	8.362E-02	2.933E-02
6.00000E-01	7.625E-02	2.826E-02
8.00000E-01	6.605E-02	2.681E-02
1.00000E+00	5.901E-02	2.562E-02
